region,trial,m,m_from_filename,uncovered_area,overlap_percentage,ocr_success,filename,filepath
5,3,48,48,58.06994,4.43,True,m_48_trial_3.png,Results/region_5/trial_3/m_48_trial_3.png
5,3,49,49,52.203122,4.94,True,m_49_trial_3.png,Results/region_5/trial_3/m_49_trial_3.png
5,3,50,50,44.766331,5.4,True,m_50_trial_3.png,Results/region_5/trial_3/m_50_trial_3.png
5,3,51,51,37.535207,5.54,True,m_51_trial_3.png,Results/region_5/trial_3/m_51_trial_3.png
5,3,52,52,33.140288,6.24,True,m_52_trial_3.png,Results/region_5/trial_3/m_52_trial_3.png
5,3,53,53,29.791058,7.1,True,m_53_trial_3.png,Results/region_5/trial_3/m_53_trial_3.png
5,3,54,54,26.968344,7.87,True,m_54_trial_3.png,Results/region_5/trial_3/m_54_trial_3.png
5,3,55,55,21.860763,8.38,True,m_55_trial_3.png,Results/region_5/trial_3/m_55_trial_3.png
5,3,56,56,18.314578,9.32,True,m_56_trial_3.png,Results/region_5/trial_3/m_56_trial_3.png
5,3,57,57,15.072843,9.92,True,m_57_trial_3.png,Results/region_5/trial_3/m_57_trial_3.png
5,3,58,58,12.649359,10.78,True,m_58_trial_3.png,Results/region_5/trial_3/m_58_trial_3.png
5,3,59,59,10.07684,11.46,True,m_59_trial_3.png,Results/region_5/trial_3/m_59_trial_3.png
5,3,60,60,8.424112,12.53,True,m_60_trial_3.png,Results/region_5/trial_3/m_60_trial_3.png
5,3,61,61,6.872682,13.1,True,m_61_trial_3.png,Results/region_5/trial_3/m_61_trial_3.png
5,3,62,62,5.61258,14.0,True,m_62_trial_3.png,Results/region_5/trial_3/m_62_trial_3.png
5,4,48,48,58.444355,4.62,True,m_48_trial_4.png,Results/region_5/trial_4/m_48_trial_4.png
5,4,49,49,50.520855,4.86,True,m_49_trial_4.png,Results/region_5/trial_4/m_49_trial_4.png
5,4,50,50,44.846188,5.2,True,m_50_trial_4.png,Results/region_5/trial_4/m_50_trial_4.png
5,4,51,51,38.525327,5.79,True,m_51_trial_4.png,Results/region_5/trial_4/m_51_trial_4.png
5,4,52,52,34.485412,6.71,True,m_52_trial_4.png,Results/region_5/trial_4/m_52_trial_4.png
5,4,53,53,28.859827,7.06,True,m_53_trial_4.png,Results/region_5/trial_4/m_53_trial_4.png
5,4,54,54,25.227896,8.06,True,m_54_trial_4.png,Results/region_5/trial_4/m_54_trial_4.png
5,4,55,55,22.465569,8.76,True,m_55_trial_4.png,Results/region_5/trial_4/m_55_trial_4.png
5,4,56,56,19.166824,9.4,True,m_56_trial_4.png,Results/region_5/trial_4/m_56_trial_4.png
5,4,57,57,16.040975,9.62,True,m_57_trial_4.png,Results/region_5/trial_4/m_57_trial_4.png
5,4,58,58,13.142023,10.48,True,m_58_trial_4.png,Results/region_5/trial_4/m_58_trial_4.png
5,4,59,59,10.939445,11.29,True,m_59_trial_4.png,Results/region_5/trial_4/m_59_trial_4.png
5,4,60,60,9.483804,12.42,True,m_60_trial_4.png,Results/region_5/trial_4/m_60_trial_4.png
5,4,61,61,6.420065,12.74,True,m_61_trial_4.png,Results/region_5/trial_4/m_61_trial_4.png
5,4,62,62,4.798755,13.4,True,m_62_trial_4.png,Results/region_5/trial_4/m_62_trial_4.png
5,5,48,48,59.484229,4.53,True,m_48_trial_5.png,Results/region_5/trial_5/m_48_trial_5.png
5,5,49,49,50.510148,4.92,True,m_49_trial_5.png,Results/region_5/trial_5/m_49_trial_5.png
5,5,50,50,44.950207,5.32,True,m_50_trial_5.png,Results/region_5/trial_5/m_50_trial_5.png
5,5,51,51,38.554726,5.73,True,m_51_trial_5.png,Results/region_5/trial_5/m_51_trial_5.png
5,5,52,52,32.822127,6.21,True,m_52_trial_5.png,Results/region_5/trial_5/m_52_trial_5.png
5,5,53,53,29.151427,7.13,True,m_53_trial_5.png,Results/region_5/trial_5/m_53_trial_5.png
5,5,54,54,25.359768,7.99,True,m_54_trial_5.png,Results/region_5/trial_5/m_54_trial_5.png
5,5,55,55,22.324276,8.59,True,m_55_trial_5.png,Results/region_5/trial_5/m_55_trial_5.png
5,5,56,56,18.536117,9.1,True,m_56_trial_5.png,Results/region_5/trial_5/m_56_trial_5.png
5,5,57,57,14.915554,9.3,True,m_57_trial_5.png,Results/region_5/trial_5/m_57_trial_5.png
5,5,58,58,11.293833,10.15,True,m_58_trial_5.png,Results/region_5/trial_5/m_58_trial_5.png
5,5,59,59,8.952678,11.04,True,m_59_trial_5.png,Results/region_5/trial_5/m_59_trial_5.png
5,5,60,60,7.335621,12.04,True,m_60_trial_5.png,Results/region_5/trial_5/m_60_trial_5.png
5,5,61,61,6.108837,12.87,True,m_61_trial_5.png,Results/region_5/trial_5/m_61_trial_5.png
5,5,62,62,4.830184,13.68,True,m_62_trial_5.png,Results/region_5/trial_5/m_62_trial_5.png
5,6,48,48,57.886835,4.53,True,m_48_trial_6.png,Results/region_5/trial_6/m_48_trial_6.png
5,6,49,49,52.263865,4.98,True,m_49_trial_6.png,Results/region_5/trial_6/m_49_trial_6.png
5,6,50,50,48.834978,5.42,True,m_50_trial_6.png,Results/region_5/trial_6/m_50_trial_6.png
5,6,51,51,41.632014,5.95,True,m_51_trial_6.png,Results/region_5/trial_6/m_51_trial_6.png
5,6,52,52,34.450536,6.18,True,m_52_trial_6.png,Results/region_5/trial_6/m_52_trial_6.png
5,6,53,53,30.14585,6.92,True,m_53_trial_6.png,Results/region_5/trial_6/m_53_trial_6.png
5,6,54,54,26.874823,8.17,True,m_54_trial_6.png,Results/region_5/trial_6/m_54_trial_6.png
5,6,55,55,23.032554,8.96,True,m_55_trial_6.png,Results/region_5/trial_6/m_55_trial_6.png
5,6,56,56,19.540678,9.57,True,m_56_trial_6.png,Results/region_5/trial_6/m_56_trial_6.png
5,6,57,57,16.599574,10.27,True,m_57_trial_6.png,Results/region_5/trial_6/m_57_trial_6.png
5,6,58,58,14.246584,10.74,True,m_58_trial_6.png,Results/region_5/trial_6/m_58_trial_6.png
5,6,59,59,11.438035,11.98,True,m_59_trial_6.png,Results/region_5/trial_6/m_59_trial_6.png
5,6,60,60,8.58097,12.26,True,m_60_trial_6.png,Results/region_5/trial_6/m_60_trial_6.png
5,6,61,61,5.947679,12.65,True,m_61_trial_6.png,Results/region_5/trial_6/m_61_trial_6.png
5,7,48,48,57.844136,4.51,True,m_48_trial_7.png,Results/region_5/trial_7/m_48_trial_7.png
5,7,49,49,52.213979,4.93,True,m_49_trial_7.png,Results/region_5/trial_7/m_49_trial_7.png
5,7,50,50,45.079335,5.2,True,m_50_trial_7.png,Results/region_5/trial_7/m_50_trial_7.png
5,7,51,51,37.507573,5.39,True,m_51_trial_7.png,Results/region_5/trial_7/m_51_trial_7.png
5,7,52,52,33.472942,6.38,True,m_52_trial_7.png,Results/region_5/trial_7/m_52_trial_7.png
5,7,53,53,29.165771,7.22,True,m_53_trial_7.png,Results/region_5/trial_7/m_53_trial_7.png
5,7,54,54,25.826157,8.04,True,m_54_trial_7.png,Results/region_5/trial_7/m_54_trial_7.png
5,7,55,55,22.999739,8.77,True,m_55_trial_7.png,Results/region_5/trial_7/m_55_trial_7.png
5,7,56,56,19.399647,9.38,True,m_56_trial_7.png,Results/region_5/trial_7/m_56_trial_7.png
5,7,57,57,16.494153,10.26,True,m_57_trial_7.png,Results/region_5/trial_7/m_57_trial_7.png
5,7,58,58,13.559686,10.97,True,m_58_trial_7.png,Results/region_5/trial_7/m_58_trial_7.png
5,7,59,59,10.538088,11.56,True,m_59_trial_7.png,Results/region_5/trial_7/m_59_trial_7.png
5,7,60,60,7.24472,12.08,True,m_60_trial_7.png,Results/region_5/trial_7/m_60_trial_7.png
5,7,61,61,5.981909,12.87,True,m_61_trial_7.png,Results/region_5/trial_7/m_61_trial_7.png
5,8,48,48,59.737291,4.63,True,m_48_trial_8.png,Results/region_5/trial_8/m_48_trial_8.png
5,8,49,49,53.433331,4.75,True,m_49_trial_8.png,Results/region_5/trial_8/m_49_trial_8.png
5,8,50,50,44.895118,5.31,True,m_50_trial_8.png,Results/region_5/trial_8/m_50_trial_8.png
5,8,51,51,38.481724,5.8,True,m_51_trial_8.png,Results/region_5/trial_8/m_51_trial_8.png
5,8,52,52,32.877947,6.21,True,m_52_trial_8.png,Results/region_5/trial_8/m_52_trial_8.png
5,8,53,53,29.247198,7.12,True,m_53_trial_8.png,Results/region_5/trial_8/m_53_trial_8.png
5,8,54,54,25.496913,7.76,True,m_54_trial_8.png,Results/region_5/trial_8/m_54_trial_8.png
5,8,55,55,21.109128,8.54,True,m_55_trial_8.png,Results/region_5/trial_8/m_55_trial_8.png
5,8,56,56,17.738682,9.18,True,m_56_trial_8.png,Results/region_5/trial_8/m_56_trial_8.png
5,8,57,57,15.112505,9.92,True,m_57_trial_8.png,Results/region_5/trial_8/m_57_trial_8.png
5,8,58,58,13.274258,10.61,True,m_58_trial_8.png,Results/region_5/trial_8/m_58_trial_8.png
5,8,59,59,10.382988,11.43,True,m_59_trial_8.png,Results/region_5/trial_8/m_59_trial_8.png
5,8,60,60,7.266746,12.08,True,m_60_trial_8.png,Results/region_5/trial_8/m_60_trial_8.png
5,8,61,61,5.676565,12.98,True,m_61_trial_8.png,Results/region_5/trial_8/m_61_trial_8.png
5,9,48,48,57.943566,4.57,True,m_48_trial_9.png,Results/region_5/trial_9/m_48_trial_9.png
5,9,49,49,52.225824,4.96,True,m_49_trial_9.png,Results/region_5/trial_9/m_49_trial_9.png
5,9,50,50,45.181922,5.06,True,m_50_trial_9.png,Results/region_5/trial_9/m_50_trial_9.png
5,9,51,51,37.636174,5.37,True,m_51_trial_9.png,Results/region_5/trial_9/m_51_trial_9.png
5,9,52,52,33.136957,6.22,True,m_52_trial_9.png,Results/region_5/trial_9/m_52_trial_9.png
5,9,53,53,29.61906,7.28,True,m_53_trial_9.png,Results/region_5/trial_9/m_53_trial_9.png
5,9,54,54,26.989604,8.08,True,m_54_trial_9.png,Results/region_5/trial_9/m_54_trial_9.png
5,9,55,55,22.99265,8.66,True,m_55_trial_9.png,Results/region_5/trial_9/m_55_trial_9.png
5,9,56,56,19.337301,9.26,True,m_56_trial_9.png,Results/region_5/trial_9/m_56_trial_9.png
5,9,57,57,16.167227,9.95,True,m_57_trial_9.png,Results/region_5/trial_9/m_57_trial_9.png
5,9,58,58,13.461289,10.17,True,m_58_trial_9.png,Results/region_5/trial_9/m_58_trial_9.png
5,9,59,59,11.074769,11.22,True,m_59_trial_9.png,Results/region_5/trial_9/m_59_trial_9.png
5,9,60,60,9.333801,11.66,True,m_60_trial_9.png,Results/region_5/trial_9/m_60_trial_9.png
5,9,61,61,6.318722,12.36,True,m_61_trial_9.png,Results/region_5/trial_9/m_61_trial_9.png
5,9,62,62,5.23214,12.95,True,m_62_trial_9.png,Results/region_5/trial_9/m_62_trial_9.png
